lat,lon,populacija,kategorija,boja,tip_punjaca
25.162457099807227,51.604247810398384,1749.07177734375,3,yellow,Ultra brzi
25.162523327968255,51.604074383579565,1749.07177734375,1,red,AC nivo 2
25.1624930064231,51.60405606020394,1749.07177734375,1,red,AC nivo 2
25.22913620507685,51.4792759960067,1747.9716796875,1,red,AC nivo 2
25.229176858119267,51.47918518901594,1747.9716796875,1,red,AC nivo 2
25.2293283850914,51.47897849811009,1747.9716796875,2,blue,DC
25.25398698136579,51.44588239213256,1728.9884440104167,1,red,AC nivo 2
25.254235362049783,51.44574394859455,1728.9884440104167,1,red,AC nivo 2
25.254118559585997,51.445613944364865,1728.9884440104167,1,red,AC nivo 2
25.220866411250313,51.462518464019766,1727.6676432291667,1,red,AC nivo 2
25.220833962732222,51.462288868403995,1727.6676432291667,1,red,AC nivo 2
25.22092170873385,51.462725258857915,1727.6676432291667,4,green,AC nivo 2
25.22919509442055,51.53740497250783,1722.6458333333333,2,blue,DC
25.229150890405553,51.53752685521464,1722.6458333333333,2,blue,DC
25.229139040273225,51.53751005682289,1722.6458333333333,1,red,AC nivo 2
25.245671468822685,51.53744894589007,1714.7158203125,1,red,AC nivo 2
25.245816762623225,51.53748856206678,1714.7158203125,1,red,AC nivo 2
25.245687258669726,51.53734394421288,1714.7158203125,2,blue,DC
25.38760101193823,51.42930382433326,1710.8115234375,1,red,AC nivo 2
25.387522170670888,51.42911333602087,1710.8115234375,1,red,AC nivo 2
25.387724344733144,51.429015680391366,1710.8115234375,2,blue,DC
25.279110812611393,51.553913355112954,1706.3917643229167,2,blue,DC
25.279142451250056,51.55436207014834,1706.3917643229167,2,blue,DC
25.279177680964278,51.554159773965644,1706.3917643229167,1,red,AC nivo 2
25.220861053061714,51.45410203723886,1704.240234375,3,yellow,Ultra brzi
25.22088821813716,51.45398415449195,1704.240234375,2,blue,DC
25.220867958380172,51.45405249822147,1704.240234375,1,red,AC nivo 2
25.212263230323774,51.42091713088287,1698.947265625,1,red,AC nivo 2
25.212538183820946,51.420852543852625,1698.947265625,3,yellow,Ultra brzi
25.212742773334544,51.42078619751748,1698.947265625,1,red,AC nivo 2
25.237658581519646,51.46273030872851,1698.7490234375,1,red,AC nivo 2
25.237476925003197,51.462763608612896,1698.7490234375,3,yellow,Ultra brzi
25.237505522729244,51.46249508936472,1698.7490234375,2,blue,DC
25.26258819388205,51.49583834957821,1696.01171875,1,red,AC nivo 2
25.262693867112656,51.495733585003066,1696.01171875,1,red,AC nivo 2
25.262325021483964,51.495999250339686,1696.01171875,2,blue,DC
25.204133773151185,51.47092919130809,1682.7405598958333,1,red,AC nivo 2
25.20426137312783,51.471098454544084,1682.7405598958333,1,red,AC nivo 2
25.204208105116177,51.47070242036077,1682.7405598958333,1,red,AC nivo 2
25.25414358118556,51.454452418773734,1678.44775390625,4,green,AC nivo 2
25.254121638647895,51.45420365207103,1678.44775390625,2,blue,DC
25.25399441626245,51.45426343317175,1678.44775390625,3,yellow,Ultra brzi
25.254170708141277,51.520800206455775,1663.4153645833333,2,blue,DC
25.25433830376461,51.52076542694067,1663.4153645833333,2,blue,DC
25.254375408365163,51.52092789320927,1663.4153645833333,2,blue,DC
25.221055827059715,51.43745524738803,1659.18359375,1,red,AC nivo 2
25.220960821889243,51.437507733121734,1659.18359375,3,yellow,Ultra brzi
25.220630849598138,51.437358495247885,1659.18359375,2,blue,DC
25.295812733030143,51.48749867430611,1650.7394205729167,1,red,AC nivo 2
25.296068005993735,51.48738400062647,1650.7394205729167,1,red,AC nivo 2
25.29581922009118,51.48750045733884,1650.7394205729167,2,blue,DC
25.21260615512325,51.470645056116076,1634.6539713541667,2,blue,DC
25.212502174035887,51.47083201583901,1634.6539713541667,4,green,AC nivo 2
25.212429948623896,51.47086573966404,1634.6539713541667,2,blue,DC
25.179321356299823,51.59596950185514,1633.8382161458333,2,blue,DC
25.179161207215202,51.59584215726111,1633.8382161458333,1,red,AC nivo 2
25.179311947065877,51.59601107075883,1633.8382161458333,1,red,AC nivo 2
25.19578797042447,51.42079287555231,1628.4632161458333,1,red,AC nivo 2
25.195821880991105,51.42079577999092,1628.4632161458333,1,red,AC nivo 2
25.19575164030792,51.420659600699125,1628.4632161458333,3,yellow,Ultra brzi
25.237638001994462,51.45417103087255,1626.3748372395833,1,red,AC nivo 2
25.237469926570565,51.45394224755068,1626.3748372395833,2,blue,DC
25.237434711832897,51.453912202901584,1626.3748372395833,2,blue,DC
25.3375099237739,51.45389103357496,1615.95654296875,1,red,AC nivo 2
25.3374923162108,51.45417093658798,1615.95654296875,3,yellow,Ultra brzi
25.337532813061493,51.45424361296887,1615.95654296875,1,red,AC nivo 2
25.26252838409275,51.462507440523375,1606.19140625,3,yellow,Ultra brzi
25.26243266385555,51.46249021696373,1606.19140625,1,red,AC nivo 2
25.262455989885257,51.462714542171355,1606.19140625,2,blue,DC
25.379308918250533,51.42062891888169,1595.2386067708333,2,blue,DC
25.379035444484114,51.42098614022767,1595.2386067708333,3,yellow,Ultra brzi
25.379191287524442,51.42079636659761,1595.2386067708333,1,red,AC nivo 2
25.18755361803969,51.59601613718056,1592.2218424479167,1,red,AC nivo 2
25.187495169924247,51.59588951427866,1592.2218424479167,2,blue,DC
25.187497335925247,51.59583592715422,1592.2218424479167,2,blue,DC
25.245821774169784,51.46250439687491,1587.5384114583333,1,red,AC nivo 2
25.245835516519595,51.46256385546049,1587.5384114583333,2,blue,DC
25.245817392362586,51.46253187565741,1587.5384114583333,3,yellow,Ultra brzi
25.2289845564497,51.45420262481203,1582.822265625,1,red,AC nivo 2
25.229034436247765,51.45439995278907,1582.822265625,2,blue,DC
25.229219376366295,51.45409541174921,1582.822265625,3,yellow,Ultra brzi
25.304367770928124,51.47922115553994,1582.416015625,1,red,AC nivo 2
25.304172515243806,51.479264561439365,1582.416015625,3,yellow,Ultra brzi
25.303930467582074,51.47902338433302,1582.416015625,3,yellow,Ultra brzi
25.254128127338493,51.52929860171537,1580.1228841145833,1,red,AC nivo 2
25.254038698538746,51.529019555065915,1580.1228841145833,1,red,AC nivo 2
25.25420468163786,51.52933814143288,1580.1228841145833,1,red,AC nivo 2
25.162329524331422,51.58744542412446,1577.2096354166667,3,yellow,Ultra brzi
25.162525766207487,51.587523941044516,1577.2096354166667,2,blue,DC
25.16271895921275,51.587461619743614,1577.2096354166667,1,red,AC nivo 2
25.15428477643859,51.60392000420954,1572.3896484375,1,red,AC nivo 2
25.15426971929264,51.60413706777169,1572.3896484375,1,red,AC nivo 2
25.154171320313388,51.603974774578546,1572.3896484375,4,green,AC nivo 2
25.228996615058765,51.54575808118734,1568.9256184895833,3,yellow,Ultra brzi
25.229068720336986,51.546065202113006,1568.9256184895833,3,yellow,Ultra brzi
25.22913359126285,51.54585675387567,1568.9256184895833,1,red,AC nivo 2
25.229338749192884,51.43751220191102,1562.0320638020833,1,red,AC nivo 2
25.22919657193645,51.43778200193841,1562.0320638020833,1,red,AC nivo 2
25.22919576276961,51.437587699839106,1562.0320638020833,1,red,AC nivo 2
25.195972970150997,51.454150329507705,1561.6276041666667,3,yellow,Ultra brzi
25.19601938757079,51.454056223241864,1561.6276041666667,2,blue,DC
25.19587625701448,51.454209469516215,1561.6276041666667,2,blue,DC
25.295653351507674,51.42933668417065,1560.7403971354167,2,blue,DC
25.295770725155858,51.429284996023384,1560.7403971354167,1,red,AC nivo 2
25.295746687133043,51.42917741132163,1560.7403971354167,1,red,AC nivo 2
25.345836925538034,51.51248315246282,1558.8172200520833,3,yellow,Ultra brzi
25.34586709544146,51.512742299491215,1558.8172200520833,2,blue,DC
25.345730875230043,51.512397179682196,1558.8172200520833,1,red,AC nivo 2
25.237476305938394,51.43752742023211,1558.2054036458333,2,blue,DC
25.237243966167135,51.43757795054205,1558.2054036458333,1,red,AC nivo 2
25.23737176828395,51.43740243997061,1558.2054036458333,1,red,AC nivo 2
25.354405051829488,51.50414935757504,1539.0232747395833,3,yellow,Ultra brzi
25.354423895843524,51.50416430993327,1539.0232747395833,1,red,AC nivo 2
25.3541261336919,51.50408665291859,1539.0232747395833,1,red,AC nivo 2
25.35410186949488,51.51242421045843,1533.4431966145833,1,red,AC nivo 2
25.35418068861641,51.51246107710228,1533.4431966145833,2,blue,DC
25.35394656283307,51.512557535845296,1533.4431966145833,2,blue,DC
25.22901150194127,51.5542162206385,1516.4597981770833,1,red,AC nivo 2
25.229229545285914,51.55421492030399,1516.4597981770833,3,yellow,Ultra brzi
25.229336752305894,51.55411053164735,1516.4597981770833,2,blue,DC
25.279074823368656,51.48761466609259,1513.5572916666667,3,yellow,Ultra brzi
25.27919992667073,51.487267240574425,1513.5572916666667,1,red,AC nivo 2
25.279203629307602,51.4874229035968,1513.5572916666667,1,red,AC nivo 2
25.26251286686273,51.47935549828128,1512.5735677083333,1,red,AC nivo 2
25.262350219617066,51.47913711150252,1512.5735677083333,1,red,AC nivo 2
25.262519168974478,51.47925835140275,1512.5735677083333,2,blue,DC
25.154168147763073,51.43739240038525,1508.9114583333333,1,red,AC nivo 2
25.1541674930582,51.43748520220152,1508.9114583333333,1,red,AC nivo 2
25.15422032539374,51.43748025185661,1508.9114583333333,2,blue,DC
25.170587719004747,51.604203169436744,1504.73828125,2,blue,DC
25.17083222899372,51.604233431905165,1504.73828125,2,blue,DC
25.171076315223825,51.60414147542517,1504.73828125,1,red,AC nivo 2
25.370817459224952,51.42916207857179,1500.2236328125,1,red,AC nivo 2
25.370779910025608,51.42911987463816,1500.2236328125,2,blue,DC
25.370889889975864,51.429436683447065,1500.2236328125,1,red,AC nivo 2
25.179079373125838,51.46240890642413,1496.9069010416667,1,red,AC nivo 2
25.1792593897198,51.46254152570807,1496.9069010416667,2,blue,DC
25.179220452641104,51.46243108451106,1496.9069010416667,1,red,AC nivo 2
25.270761347551613,51.48766133596647,1495.3077799479167,1,red,AC nivo 2
25.270831549555368,51.48766503296145,1495.3077799479167,2,blue,DC
25.270842616275658,51.48741422940411,1495.3077799479167,3,yellow,Ultra brzi
25.237347205461127,51.470861659008214,1487.6241861979167,1,red,AC nivo 2
25.237460858085946,51.470882841222355,1487.6241861979167,1,red,AC nivo 2
25.237614925509956,51.470943346508435,1487.6241861979167,3,yellow,Ultra brzi
25.212504906686505,51.41249693289409,1485.7469075520833,2,blue,DC
25.212672575867927,51.41228481566623,1485.7469075520833,1,red,AC nivo 2
25.212248566887965,51.41242330197809,1485.7469075520833,1,red,AC nivo 2
25.337459048367403,51.46234301777024,1481.5008138020833,2,blue,DC
25.337377802786758,51.46253054005539,1481.5008138020833,1,red,AC nivo 2
25.337474045909246,51.462435436353445,1481.5008138020833,3,yellow,Ultra brzi
25.33747169581735,51.470689451295826,1479.2838541666667,3,yellow,Ultra brzi
25.337384643420272,51.47058271220591,1479.2838541666667,2,blue,DC
25.33751151167867,51.47095199093228,1479.2838541666667,4,green,AC nivo 2
25.379164666309308,51.42918125734533,1465.3035481770833,1,red,AC nivo 2
25.379044960034847,51.429035622237784,1465.3035481770833,1,red,AC nivo 2
25.379328872795487,51.42916507732509,1465.3035481770833,2,blue,DC
25.203973977575302,51.454328772805,1446.9695638020833,1,red,AC nivo 2
25.204248098546877,51.4541744424967,1446.9695638020833,2,blue,DC
25.204167429319988,51.454117645504866,1446.9695638020833,1,red,AC nivo 2
25.18735301704098,51.44602598108816,1435.50830078125,1,red,AC nivo 2
25.18746354289325,51.44589233472421,1435.50830078125,2,blue,DC
25.187516359838337,51.445817777154105,1435.50830078125,3,yellow,Ultra brzi
25.20421970624154,51.47909213195809,1435.2801106770833,1,red,AC nivo 2
25.204201368972896,51.47930597339947,1435.2801106770833,2,blue,DC
25.203908332179758,51.479195623189526,1435.2801106770833,3,yellow,Ultra brzi
25.287502186217388,51.537361949424294,1426.0608723958333,1,red,AC nivo 2
25.287420352735232,51.53746444825804,1426.0608723958333,2,blue,DC
25.28760363047383,51.53748661024175,1426.0608723958333,2,blue,DC
25.16263336657001,51.554037191997196,1422.2985026041667,2,blue,DC
25.16258282989521,51.55411265462232,1422.2985026041667,3,yellow,Ultra brzi
25.162414029531696,51.55422070582217,1422.2985026041667,1,red,AC nivo 2
25.262619774940887,51.50391434953864,1408.03857421875,1,red,AC nivo 2
25.262555171662687,51.50404571739135,1408.03857421875,1,red,AC nivo 2
25.262594054425225,51.503974473002444,1408.03857421875,2,blue,DC
25.237451141272366,51.520825850896756,1406.3287760416667,4,green,AC nivo 2
25.237514674878746,51.52104147217491,1406.3287760416667,3,yellow,Ultra brzi
25.23754803561842,51.52099076750026,1406.3287760416667,1,red,AC nivo 2
25.20422574869426,51.44564882446924,1405.7259114583333,1,red,AC nivo 2
25.204113316090112,51.44578356600839,1405.7259114583333,1,red,AC nivo 2
25.20417356603083,51.44583931854233,1405.7259114583333,3,yellow,Ultra brzi
25.362560064151086,51.43751891647444,1401.8009440104167,1,red,AC nivo 2
25.362393472868085,51.43745427426317,1401.8009440104167,1,red,AC nivo 2
25.362523435583586,51.437585618927386,1401.8009440104167,2,blue,DC
25.26229127514905,51.55422313348696,1400.3180338541667,1,red,AC nivo 2
25.262494092006534,51.554155618880706,1400.3180338541667,1,red,AC nivo 2
25.26245044751397,51.55417216201666,1400.3180338541667,2,blue,DC
25.21264620069696,51.45395729702857,1397.2840169270833,3,yellow,Ultra brzi
25.212313369500208,51.454091872279044,1397.2840169270833,1,red,AC nivo 2
25.21241507654313,51.4539413739325,1397.2840169270833,1,red,AC nivo 2
25.16248910870229,51.54589956136375,1385.2434895833333,1,red,AC nivo 2
25.162494241826614,51.545546919221074,1385.2434895833333,3,yellow,Ultra brzi
25.16251958650396,51.54600010331211,1385.2434895833333,2,blue,DC
25.387403423713142,51.42080184406928,1384.58984375,3,yellow,Ultra brzi
25.387500287504217,51.42079310171553,1384.58984375,1,red,AC nivo 2
25.387419770202904,51.420925155306534,1384.58984375,3,yellow,Ultra brzi
25.2043433341372,51.46243975495741,1376.8883463541667,1,red,AC nivo 2
25.20410146909128,51.46221020114106,1376.8883463541667,2,blue,DC
25.20419054845715,51.46267692448304,1376.8883463541667,1,red,AC nivo 2
25.262534383546388,51.41252938874945,1371.3951822916667,2,blue,DC
25.26242631893482,51.41226690367967,1371.3951822916667,2,blue,DC
25.262397495181343,51.41236890587757,1371.3951822916667,1,red,AC nivo 2
25.345898643906985,51.45388983464271,1370.5862630208333,4,green,AC nivo 2
25.346028095362257,51.4540569550914,1370.5862630208333,3,yellow,Ultra brzi
25.345645547770978,51.45426027947684,1370.5862630208333,2,blue,DC
25.34585827497473,51.47110060294432,1347.2616373697917,2,blue,DC
25.34578449379247,51.47111966872011,1347.2616373697917,1,red,AC nivo 2
25.345810861004402,51.47090704068297,1347.2616373697917,1,red,AC nivo 2
25.254099412010216,51.420956217459114,1344.1024576822917,1,red,AC nivo 2
25.254188778766018,51.42090717432796,1344.1024576822917,1,red,AC nivo 2
25.25435436957317,51.42064789224077,1344.1024576822917,1,red,AC nivo 2
25.27090018813724,51.47927470157044,1341.1050618489583,2,blue,DC
25.270638064333877,51.47928486605346,1341.1050618489583,1,red,AC nivo 2
25.27077488799848,51.4790628998195,1341.1050618489583,1,red,AC nivo 2
25.237539496666553,51.44565741673637,1334.6907552083333,3,yellow,Ultra brzi
25.23755418733153,51.44606089975896,1334.6907552083333,3,yellow,Ultra brzi
25.237266757346166,51.44588901854101,1334.6907552083333,1,red,AC nivo 2
25.245812884031547,51.47079361166397,1327.4925130208333,1,red,AC nivo 2
25.245840136258032,51.47065938841569,1327.4925130208333,3,yellow,Ultra brzi
25.24572429019413,51.47080010532482,1327.4925130208333,1,red,AC nivo 2
25.22915802560726,51.44581630714589,1327.0220540364583,1,red,AC nivo 2
25.22891486204029,51.44582569521058,1327.0220540364583,3,yellow,Ultra brzi
25.22917723286994,51.44587159510658,1327.0220540364583,2,blue,DC
25.237381780613585,51.429248247714376,1314.493408203125,2,blue,DC
25.237407135096483,51.42926671040148,1314.493408203125,2,blue,DC
25.23740284390053,51.42895551490495,1314.493408203125,2,blue,DC
25.337597746035836,51.44586865986355,1308.186279296875,1,red,AC nivo 2
25.337496107124938,51.445828160340504,1308.186279296875,3,yellow,Ultra brzi
25.33766420759597,51.44577244396802,1308.186279296875,2,blue,DC
25.23737995325668,51.42084497433859,1300.716796875,3,yellow,Ultra brzi
25.23751097745013,51.420848174921424,1300.716796875,2,blue,DC
25.23739558302437,51.42058261542244,1300.716796875,2,blue,DC
25.212501756203082,51.43749290875112,1293.1297200520833,1,red,AC nivo 2
25.21263427259082,51.43753609119647,1293.1297200520833,2,blue,DC
25.21235383860252,51.43741883791911,1293.1297200520833,1,red,AC nivo 2
25.329339097345635,51.4873110010771,1280.7390950520833,3,yellow,Ultra brzi
25.329256610777495,51.48749238784186,1280.7390950520833,2,blue,DC
25.328904337983946,51.48755724723505,1280.7390950520833,2,blue,DC
25.26249548545218,51.429149451423996,1279.6378580729167,3,yellow,Ultra brzi
25.262640301690688,51.429066838514515,1279.6378580729167,3,yellow,Ultra brzi
25.262532690662404,51.42926294852439,1279.6378580729167,1,red,AC nivo 2
25.19567818230851,51.445741263963626,1277.9409993489583,2,blue,DC
25.195663706306497,51.44595033809592,1277.9409993489583,1,red,AC nivo 2
25.195576445608264,51.445772952942065,1277.9409993489583,1,red,AC nivo 2
25.17085805762723,51.57079683459069,1276.198486328125,2,blue,DC
25.171017001325595,51.5709857557536,1276.198486328125,1,red,AC nivo 2
25.17062848714579,51.57065032760579,1276.198486328125,1,red,AC nivo 2
25.395789122060798,51.420853392727565,1273.0620930989583,2,blue,DC
25.396035127652603,51.42088521617537,1273.0620930989583,3,yellow,Ultra brzi
25.395983746342413,51.42092864550548,1273.0620930989583,2,blue,DC
25.270649935044304,51.42908006376032,1269.423583984375,2,blue,DC
25.27089338903334,51.429141403064264,1269.423583984375,3,yellow,Ultra brzi
25.270632235929206,51.42919017313204,1269.423583984375,1,red,AC nivo 2
25.2541742139448,51.412525272053024,1266.6122233072917,1,red,AC nivo 2
25.25432933921633,51.412710767469896,1266.6122233072917,1,red,AC nivo 2
25.25418014422259,51.412441180322034,1266.6122233072917,2,blue,DC
25.262671266985482,51.42085135191861,1264.7247721354167,1,red,AC nivo 2
25.262473414275856,51.42089352055543,1264.7247721354167,4,green,AC nivo 2
25.262539898717943,51.42096611814677,1264.7247721354167,2,blue,DC
25.229028119976213,51.50440009108196,1254.4380696614583,2,blue,DC
25.22894481532141,51.504057871810176,1254.4380696614583,2,blue,DC
25.229382791279242,51.50404345669103,1254.4380696614583,2,blue,DC
25.36234305038343,51.50416754903019,1252.8712565104167,1,red,AC nivo 2
25.362494899702938,51.50416444980959,1252.8712565104167,1,red,AC nivo 2
25.362538665881257,51.504150852993114,1252.8712565104167,2,blue,DC
25.22899321236549,51.42909871199352,1251.7486979166667,1,red,AC nivo 2
25.229199947269386,51.42900839143702,1251.7486979166667,1,red,AC nivo 2
25.22902386239162,51.42897676303444,1251.7486979166667,1,red,AC nivo 2
25.329055447893634,51.520676439483466,1245.6475423177083,3,yellow,Ultra brzi
25.329178933753585,51.52081503259934,1245.6475423177083,3,yellow,Ultra brzi
25.329159794152886,51.52083148805641,1245.6475423177083,1,red,AC nivo 2
25.304171362684798,51.41250599231306,1243.088134765625,1,red,AC nivo 2
25.30422618528034,51.41242585270538,1243.088134765625,1,red,AC nivo 2
25.30395660793157,51.41246800734366,1243.088134765625,1,red,AC nivo 2
25.395740064143347,51.428909518497335,1240.27294921875,1,red,AC nivo 2
25.3956446537783,51.42917915678777,1240.27294921875,1,red,AC nivo 2
25.395853044496484,51.429142122651,1240.27294921875,2,blue,DC
25.229143611973644,51.46250400968225,1238.1605631510417,1,red,AC nivo 2
25.229087806628918,51.46246637085188,1238.1605631510417,2,blue,DC
25.229234870100793,51.46238149480804,1238.1605631510417,2,blue,DC
25.23762271663816,51.51272127398526,1235.6713053385417,3,yellow,Ultra brzi
25.237495488935394,51.51250171156002,1235.6713053385417,3,yellow,Ultra brzi
25.237488139554152,51.512612425313584,1235.6713053385417,1,red,AC nivo 2
25.320870814979138,51.49583926434432,1234.4703776041667,2,blue,DC
25.32080735932586,51.49592878631864,1234.4703776041667,1,red,AC nivo 2
25.32075945203165,51.49586632215864,1234.4703776041667,1,red,AC nivo 2
25.412446740644608,51.412623572511876,1225.0852864583333,2,blue,DC
25.412379488729314,51.41267844774579,1225.0852864583333,4,green,AC nivo 2
25.412501157890052,51.412493903614426,1225.0852864583333,1,red,AC nivo 2
25.362514631590965,51.44585825844559,1224.350341796875,1,red,AC nivo 2
25.362442410584425,51.445917226620026,1224.350341796875,1,red,AC nivo 2
25.362499361328233,51.44561483844875,1224.350341796875,1,red,AC nivo 2
25.379302973796726,51.462361884204554,1220.1714680989583,1,red,AC nivo 2
25.378945778262516,51.46233154368293,1220.1714680989583,2,blue,DC
25.37910100154697,51.462408654163525,1220.1714680989583,1,red,AC nivo 2
25.32083031766216,51.462509108049666,1219.9288736979167,3,yellow,Ultra brzi
25.32102403343288,51.4624219232194,1219.9288736979167,1,red,AC nivo 2
25.32066466332625,51.46268112204213,1219.9288736979167,1,red,AC nivo 2
25.3458437362082,51.504027484058405,1218.0491536458333,4,green,AC nivo 2
25.34606484193236,51.50409275656231,1218.0491536458333,1,red,AC nivo 2
25.34572504093273,51.50420808482043,1218.0491536458333,2,blue,DC
25.212516218049917,51.44585727547517,1217.4580078125,1,red,AC nivo 2
25.212464158073647,51.445882366702136,1217.4580078125,1,red,AC nivo 2
25.212680310985764,51.4459239450294,1217.4580078125,2,blue,DC
25.371013329985292,51.4374495560512,1209.47998046875,3,yellow,Ultra brzi
25.37102955858879,51.437356458556174,1209.47998046875,2,blue,DC
25.370747984724034,51.437375279247796,1209.47998046875,4,green,AC nivo 2
25.245749903201645,51.420947271888025,1208.94287109375,4,green,AC nivo 2
25.245813495178414,51.42087862280925,1208.94287109375,1,red,AC nivo 2
25.24565546759319,51.420838190791734,1208.94287109375,2,blue,DC
25.18732928747648,51.46238684806784,1208.8738606770833,2,blue,DC
25.18750022193927,51.462499098679544,1208.8738606770833,1,red,AC nivo 2
25.1875183844589,51.46258298444768,1208.8738606770833,2,blue,DC
25.329067735265458,51.46246104440781,1207.93994140625,3,yellow,Ultra brzi
25.329133821698026,51.46244322767129,1207.93994140625,2,blue,DC
25.329166308210013,51.46249920782514,1207.93994140625,2,blue,DC
25.15407603563099,51.53726179428504,1203.6598307291667,1,red,AC nivo 2
25.154315619261556,51.537297025839955,1203.6598307291667,2,blue,DC
25.154254721462046,51.53777469270884,1203.6598307291667,1,red,AC nivo 2
25.245786138416804,51.429148202159865,1179.4566243489583,2,blue,DC
25.245849649978187,51.4291771902634,1179.4566243489583,3,yellow,Ultra brzi
25.245723121175708,51.42902373319373,1179.4566243489583,2,blue,DC
25.237540864536484,51.37897472915988,1179.074462890625,2,blue,DC
25.237456681398132,51.37915984166073,1179.074462890625,2,blue,DC
25.237500128461072,51.37916453706846,1179.074462890625,3,yellow,Ultra brzi
25.35414310238028,51.445790732666275,1178.4490559895833,1,red,AC nivo 2
25.354299277183433,51.446059469467656,1178.4490559895833,2,blue,DC
25.35434109505729,51.44573762748885,1178.4490559895833,3,yellow,Ultra brzi
25.245850515069094,51.479304331563675,1172.9667154947917,1,red,AC nivo 2
25.24581555702988,51.47919457295702,1172.9667154947917,1,red,AC nivo 2
25.245834860962777,51.47918295345917,1172.9667154947917,2,blue,DC
25.245896286212012,51.40415354884329,1164.5462239583333,2,blue,DC
25.245783131730352,51.40421359138397,1164.5462239583333,2,blue,DC
25.245745432048658,51.40402937111503,1164.5462239583333,2,blue,DC
25.287500537214072,51.43749568784223,1155.3235677083333,1,red,AC nivo 2
25.287545567669124,51.43767034276858,1155.3235677083333,1,red,AC nivo 2
25.28730327304195,51.437385366232014,1155.3235677083333,1,red,AC nivo 2
25.25425438649825,51.47088601880027,1151.4160970052083,2,blue,DC
25.25405316252382,51.47091931741051,1151.4160970052083,3,yellow,Ultra brzi
25.25404909317784,51.471008347767295,1151.4160970052083,4,green,AC nivo 2
25.18751318828563,51.47084341185595,1150.1055501302083,1,red,AC nivo 2
25.187490879433458,51.47085693195095,1150.1055501302083,1,red,AC nivo 2
25.187378633625173,51.470940187790674,1150.1055501302083,2,blue,DC
25.212607211141265,51.46256819106478,1149.2984212239583,4,green,AC nivo 2
25.212357193078898,51.462441796516714,1149.2984212239583,4,green,AC nivo 2
25.21270487574335,51.462542520589224,1149.2984212239583,2,blue,DC
25.31248622269321,51.40407856464516,1147.9794108072917,1,red,AC nivo 2
25.312304250054947,51.404205201407564,1147.9794108072917,1,red,AC nivo 2
25.312533882668255,51.40410195938265,1147.9794108072917,2,blue,DC
25.337515155345987,51.47904033644303,1147.865234375,2,blue,DC
25.33772677081731,51.479089768591535,1147.865234375,2,blue,DC
25.33743936988872,51.47924926855844,1147.865234375,2,blue,DC
25.245575705515893,51.395857847073714,1142.64404296875,2,blue,DC
25.24592497960309,51.39596098985165,1142.64404296875,1,red,AC nivo 2
25.24571726236302,51.395660671565615,1142.64404296875,2,blue,DC
25.170980931165026,51.47090545130683,1135.8445638020833,2,blue,DC
25.17074649694963,51.470863372576716,1135.8445638020833,2,blue,DC
25.170861654531254,51.47082659585404,1135.8445638020833,2,blue,DC
25.34581943365216,51.44577350882114,1131.9617513020833,2,blue,DC
25.345961294371232,51.44578461593818,1131.9617513020833,1,red,AC nivo 2
25.345769450098132,51.445853801384146,1131.9617513020833,1,red,AC nivo 2
25.32893919716658,51.42077812140464,1131.1080729166667,1,red,AC nivo 2
25.32932640903006,51.42091827490659,1131.1080729166667,2,blue,DC
25.32920360738206,51.42088583116194,1131.1080729166667,1,red,AC nivo 2
25.237512061192387,51.57081529874712,1127.299560546875,2,blue,DC
25.237498443471498,51.57081528496126,1127.299560546875,1,red,AC nivo 2
25.237332505776646,51.5708212749924,1127.299560546875,3,yellow,Ultra brzi
